EHST0100,LM:2023/05/03 12:14:19:000,FD:02363,LD:07362,RC:05000,MC:05000,TO:02362,             
05140,04003,                                                                ,00000,0000,2022/10/13 16:48:42:000,000,00000,0000000000,0000000275,0000000000,   
05141,04003,                                                                ,00000,0000,2022/10/13 16:49:24:000,000,00000,0000000000,0000000275,0000000000,   
05142,01034,                                                                ,00000,0000,2022/10/13 16:51:25:000,000,00000,0000000000,0000000002,0000000000,   
05143,01034,                                                                ,00000,0000,2022/10/13 17:18:48:000,000,00000,0000000000,0000000002,0000000000,   
05144,01034,                                                                ,00000,0000,2022/10/13 17:20:18:000,000,00000,0000000000,0000000002,0000000000,   
05145,01034,                                                                ,00000,0000,2022/10/13 17:21:22:000,000,00000,0000000000,0000000002,0000000000,   
05146,01034,                                                                ,00000,0000,2022/10/13 17:21:26:000,000,00000,0000000000,0000000002,0000000000,   
05147,01034,                                                                ,00000,0000,2022/10/13 17:21:27:000,000,00000,0000000000,0000000002,0000000000,   
05148,01034,                                                                ,00000,0000,2022/10/13 17:21:48:000,000,00000,0000000000,0000000002,0000000000,   
05149,01034,                                                                ,00000,0000,2022/10/13 17:21:48:000,000,00000,0000000000,0000000002,0000000000,   
05150,01034,                                                                ,00000,0000,2022/10/13 17:21:49:000,000,00000,0000000000,0000000002,0000000000,   
05151,01034,                                                                ,00000,0000,2022/10/13 17:21:53:000,000,00000,0000000000,0000000002,0000000000,   
05152,00126,                                                                ,00000,0000,2022/10/13 17:25:00:000,000,00000,0000000000,0000000000,0000000000,   
05153,00123,                                                                ,00000,0000,2022/10/13 17:25:00:000,000,00000,0000000000,0000000000,0000000000,   
05154,00123,                                                                ,00000,0000,2022/10/13 17:25:00:000,000,00000,0000000000,0000000000,0000000000,   
05155,00120,                                                                ,00000,0000,2022/10/20 16:52:26:000,000,00000,0000000000,0000000002,0000000000,   
05156,00127,                                                                ,00000,0000,2022/10/20 16:52:28:000,000,00000,0000000000,0000000000,0000000000,   
05157,00005,main                                                            ,00001,0000,2022/10/20 17:22:36:000,000,00000,0000000001,0000000000,0000000000,   
05158,04066,                                                                ,00000,E0EC,2022/10/20 17:25:39:000,001,00000,0000000000,0000000002,0000000000,   
05159,00005,main                                                            ,00001,0000,2022/10/20 17:27:34:000,000,00000,0000000001,0000000000,0000000000,   
05160,00005,main                                                            ,00001,0000,2022/10/20 17:28:44:000,000,00000,0000000001,0000000000,0000000000,   
05161,00005,main                                                            ,00001,0000,2022/10/20 17:33:31:000,000,00000,0000000001,0000000000,0000000000,   
05162,00005,main                                                            ,00001,0000,2022/10/20 17:34:54:000,000,00000,0000000001,0000000000,0000000000,   
05163,00126,                                                                ,00000,0000,2022/10/20 17:35:05:000,000,00000,0000000000,0000000000,0000000000,   
05164,01502,                                                                ,00000,0000,2022/10/20 17:35:05:000,000,00000,0000000000,0000065537,0000000001,   
05165,01503,                                                                ,00000,0000,2022/10/20 17:35:05:000,000,00000,0000000000,0000000001,0000000000,   
05166,00120,                                                                ,00000,0000,2022/10/20 17:35:46:000,000,00000,0000000000,0000000002,0000000000,   
05167,00127,                                                                ,00000,0000,2022/10/20 17:35:50:000,000,00000,0000000000,0000000000,0000000000,   
05168,00005,main                                                            ,00001,0000,2022/10/20 17:36:06:000,000,00000,0000000001,0000000000,0000000000,   
05169,00005,main                                                            ,00001,0000,2022/10/20 17:37:18:000,000,00000,0000000001,0000000000,0000000000,   
05170,00005,main                                                            ,00001,0000,2022/10/20 17:43:06:000,000,00000,0000000001,0000000000,0000000000,   
05171,00005,main                                                            ,00001,0000,2022/10/20 17:46:15:000,000,00000,0000000001,0000000000,0000000000,   
05172,00005,main                                                            ,00001,0000,2022/10/20 17:47:29:000,000,00000,0000000001,0000000000,0000000000,   
05173,04241,                                                                ,00000,0000,2022/10/20 17:47:48:000,001,00004,0000000000,0000000000,0000000000,   
05174,04241,main                                                            ,00011,E0EE,2022/10/20 17:47:48:000,001,00004,0000000001,0000000000,0000000000,   
05175,00005,main                                                            ,00001,0000,2022/10/20 17:49:03:000,000,00000,0000000001,0000000000,0000000000,   
05176,04007,main                                                            ,00011,E0EE,2022/10/20 17:49:21:000,001,00000,0000000001,0000000640,0000000000,   
05177,00005,main                                                            ,00001,0000,2022/10/20 17:50:25:000,000,00000,0000000001,0000000000,0000000000,   
05178,04007,main                                                            ,00011,E0EC,2022/10/20 17:50:43:000,001,00000,0000000001,0000000635,0000000000,   
05179,00005,main                                                            ,00001,0000,2022/10/20 17:51:02:000,000,00000,0000000001,0000000000,0000000000,   
05180,00005,main                                                            ,00001,0000,2022/10/20 17:53:57:000,000,00000,0000000001,0000000000,0000000000,   
05181,00005,main                                                            ,00001,0000,2022/10/20 17:57:47:000,000,00000,0000000001,0000000000,0000000000,   
05182,04241,                                                                ,00000,0000,2022/10/20 17:58:08:000,001,00004,0000000000,0000000000,0000000000,   
05183,04241,main                                                            ,00011,E0EE,2022/10/20 17:58:08:000,001,00004,0000000001,0000000000,0000000000,   
05184,00005,main                                                            ,00001,0000,2022/10/20 18:01:24:000,000,00000,0000000001,0000000000,0000000000,   
05185,00126,                                                                ,00000,0000,2022/10/20 18:03:19:000,000,00000,0000000000,0000000000,0000000000,   
05186,00123,                                                                ,00000,0000,2022/10/20 18:03:19:000,000,00000,0000000000,0000000000,0000000000,   
05187,00123,                                                                ,00000,0000,2022/10/20 18:03:19:000,000,00000,0000000000,0000000000,0000000000,   
05188,00023,                                                                ,00000,0000,2022/10/25 16:54:41:000,000,00000,0000000000,0000000000,0000000001,   
05189,00120,                                                                ,00000,0000,2022/10/27 12:22:40:000,000,00000,0000000000,0000000002,0000000000,   
05190,00127,                                                                ,00000,0000,2022/10/27 12:22:50:000,000,00000,0000000000,0000000000,0000000000,   
05191,01034,                                                                ,00000,0000,2022/10/27 12:25:17:000,000,00000,0000000000,0000000002,0000000000,   
05192,01034,                                                                ,00000,0000,2022/10/27 12:25:17:000,000,00000,0000000000,0000000002,0000000000,   
05193,01034,                                                                ,00000,0000,2022/10/27 12:25:35:000,000,00000,0000000000,0000000002,0000000000,   
05194,01034,                                                                ,00000,0000,2022/10/27 12:25:49:000,000,00000,0000000000,0000000002,0000000000,   
05195,01034,                                                                ,00000,0000,2022/10/27 12:34:49:000,000,00000,0000000000,0000000002,0000000000,   
05196,01034,                                                                ,00000,0000,2022/10/27 12:34:58:000,000,00000,0000000000,0000000002,0000000000,   
05197,01034,                                                                ,00000,0000,2022/10/27 12:35:01:000,000,00000,0000000000,0000000002,0000000000,   
05198,01034,                                                                ,00000,0000,2022/10/27 12:35:04:000,000,00000,0000000000,0000000002,0000000000,   
05199,01034,                                                                ,00000,0000,2022/10/27 12:35:27:000,000,00000,0000000000,0000000002,0000000000,   
05200,01034,                                                                ,00000,0000,2022/10/27 12:36:18:000,000,00000,0000000000,0000000002,0000000000,   
05201,01034,                                                                ,00000,0000,2022/10/27 12:36:21:000,000,00000,0000000000,0000000002,0000000000,   
05202,01034,                                                                ,00000,0000,2022/10/27 12:36:22:000,000,00000,0000000000,0000000002,0000000000,   
05203,01034,                                                                ,00000,0000,2022/10/27 12:36:39:000,000,00000,0000000000,0000000002,0000000000,   
05204,01034,                                                                ,00000,0000,2022/10/27 12:36:46:000,000,00000,0000000000,0000000002,0000000000,   
05205,01034,                                                                ,00000,0000,2022/10/27 12:37:12:000,000,00000,0000000000,0000000002,0000000000,   
