EHST0100,LM:2023/05/03 11:14:20:000,FD:55300,LD:01764,RC:12000,MC:12000,TO:00834,             
01019,2023/04/28 06:47:36:000,05,   0.00000,   0.00001,   0.00002,   0.00000,   0.00000,   0.00002,  -1.00000,  -1.00000,  -1.00000,	                         
01020,2023/04/28 06:47:36:000,06,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01021,2023/04/28 07:47:36:000,01,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01022,2023/04/28 07:47:36:000,02,   0.00033,   0.00036,   0.00033,   0.00037,   0.00026,   0.00067,  -1.00000,  -1.00000,  -1.00000,	                         
01023,2023/04/28 07:47:36:000,03,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01024,2023/04/28 07:47:36:000,04,   0.00001,   0.00001,   0.00001,   0.00004,   0.00006,   0.00010,  -1.00000,  -1.00000,  -1.00000,	                         
01025,2023/04/28 07:47:36:000,05,   0.00000,   0.00001,   0.00002,   0.00000,   0.00000,   0.00002,  -1.00000,  -1.00000,  -1.00000,	                         
01026,2023/04/28 07:47:36:000,06,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01027,2023/04/28 08:47:37:000,01,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01028,2023/04/28 08:47:37:000,02,   0.00033,   0.00036,   0.00033,   0.00037,   0.00026,   0.00067,  -1.00000,  -1.00000,  -1.00000,	                         
01029,2023/04/28 08:47:37:000,03,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01030,2023/04/28 08:47:37:000,04,   0.00001,   0.00001,   0.00001,   0.00004,   0.00006,   0.00010,  -1.00000,  -1.00000,  -1.00000,	                         
01031,2023/04/28 08:47:37:000,05,   0.00000,   0.00001,   0.00002,   0.00000,   0.00000,   0.00002,  -1.00000,  -1.00000,  -1.00000,	                         
01032,2023/04/28 08:47:37:000,06,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01033,2023/04/28 09:47:37:000,01,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01034,2023/04/28 09:47:37:000,02,   0.00033,   0.00036,   0.00033,   0.00037,   0.00026,   0.00067,  -1.00000,  -1.00000,  -1.00000,	                         
01035,2023/04/28 09:47:37:000,03,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01036,2023/04/28 09:47:37:000,04,   0.00001,   0.00001,   0.00001,   0.00004,   0.00006,   0.00010,  -1.00000,  -1.00000,  -1.00000,	                         
01037,2023/04/28 09:47:37:000,05,   0.00000,   0.00001,   0.00002,   0.00000,   0.00000,   0.00002,  -1.00000,  -1.00000,  -1.00000,	                         
01038,2023/04/28 09:47:37:000,06,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01039,2023/04/28 10:47:38:000,01,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01040,2023/04/28 10:47:38:000,02,   0.00033,   0.00036,   0.00033,   0.00037,   0.00026,   0.00067,  -1.00000,  -1.00000,  -1.00000,	                         
01041,2023/04/28 10:47:38:000,03,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01042,2023/04/28 10:47:38:000,04,   0.00001,   0.00001,   0.00001,   0.00004,   0.00006,   0.00010,  -1.00000,  -1.00000,  -1.00000,	                         
01043,2023/04/28 10:47:38:000,05,   0.00000,   0.00001,   0.00002,   0.00000,   0.00000,   0.00002,  -1.00000,  -1.00000,  -1.00000,	                         
01044,2023/04/28 10:47:38:000,06,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01045,2023/04/28 11:47:38:000,01,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01046,2023/04/28 11:47:38:000,02,   0.00033,   0.00036,   0.00034,   0.00037,   0.00026,   0.00067,  -1.00000,  -1.00000,  -1.00000,	                         
01047,2023/04/28 11:47:38:000,03,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01048,2023/04/28 11:47:38:000,04,   0.00001,   0.00001,   0.00001,   0.00004,   0.00006,   0.00011,  -1.00000,  -1.00000,  -1.00000,	                         
01049,2023/04/28 11:47:38:000,05,   0.00000,   0.00001,   0.00002,   0.00000,   0.00000,   0.00002,  -1.00000,  -1.00000,  -1.00000,	                         
01050,2023/04/28 11:47:38:000,06,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01051,2023/04/28 12:47:38:000,01,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01052,2023/04/28 12:47:38:000,02,   0.00033,   0.00036,   0.00034,   0.00037,   0.00026,   0.00067,  -1.00000,  -1.00000,  -1.00000,	                         
01053,2023/04/28 12:47:38:000,03,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01054,2023/04/28 12:47:38:000,04,   0.00001,   0.00001,   0.00001,   0.00004,   0.00006,   0.00011,  -1.00000,  -1.00000,  -1.00000,	                         
01055,2023/04/28 12:47:38:000,05,   0.00000,   0.00001,   0.00002,   0.00000,   0.00000,   0.00002,  -1.00000,  -1.00000,  -1.00000,	                         
01056,2023/04/28 12:47:38:000,06,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01057,2023/04/28 13:47:39:000,01,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01058,2023/04/28 13:47:39:000,02,   0.00034,   0.00036,   0.00034,   0.00037,   0.00026,   0.00067,  -1.00000,  -1.00000,  -1.00000,	                         
01059,2023/04/28 13:47:39:000,03,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01060,2023/04/28 13:47:39:000,04,   0.00001,   0.00001,   0.00001,   0.00004,   0.00006,   0.00011,  -1.00000,  -1.00000,  -1.00000,	                         
01061,2023/04/28 13:47:39:000,05,   0.00000,   0.00001,   0.00002,   0.00000,   0.00000,   0.00002,  -1.00000,  -1.00000,  -1.00000,	                         
01062,2023/04/28 13:47:39:000,06,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01063,2023/04/28 14:47:39:000,01,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01064,2023/04/28 14:47:39:000,02,   0.00035,   0.00037,   0.00035,   0.00038,   0.00027,   0.00068,  -1.00000,  -1.00000,  -1.00000,	                         
01065,2023/04/28 14:47:39:000,03,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
