EHST0100,LM:2023/05/03 01:14:16:000,FD:00001,LD:00922,RC:00922,MC:05000,TO:00000,             
00173,2020/10/11 01:54:20:000,  25.45323,	                                                                                                                    
00174,2020/10/12 01:54:29:000,  25.45480,	                                                                                                                    
00175,2020/10/13 01:54:37:000,  25.45637,	                                                                                                                    
00176,2020/10/14 01:54:45:000,  25.45794,	                                                                                                                    
00177,2020/10/15 01:54:54:000,  25.45951,	                                                                                                                    
00178,2020/10/16 01:55:03:000,  25.46107,	                                                                                                                    
00179,2020/10/17 01:55:12:000,  25.46264,	                                                                                                                    
00180,2020/10/18 01:55:21:000,  25.46421,	                                                                                                                    
00181,2020/10/19 01:55:30:000,  25.46578,	                                                                                                                    
00182,2020/10/20 01:55:39:000,  25.46735,	                                                                                                                    
00183,2020/10/21 01:55:47:000,  25.46892,	                                                                                                                    
00184,2020/10/22 01:55:56:000,  25.47049,	                                                                                                                    
00185,2020/10/23 01:56:05:000,  25.47206,	                                                                                                                    
00186,2020/10/24 01:56:13:000,  25.47362,	                                                                                                                    
00187,2020/10/25 01:56:22:000,  25.47519,	                                                                                                                    
00188,2020/10/26 01:56:31:000,  25.47676,	                                                                                                                    
00189,2020/10/27 01:56:39:000,  25.47833,	                                                                                                                    
00190,2020/10/28 01:56:47:000,  25.47990,	                                                                                                                    
00191,2020/10/29 01:56:56:000,  25.48147,	                                                                                                                    
00192,2020/10/30 01:57:04:000,  25.48303,	                                                                                                                    
00193,2020/10/31 01:57:13:000,  25.48460,	                                                                                                                    
00194,2020/11/01 01:57:22:000,  25.48618,	                                                                                                                    
00195,2020/11/02 01:57:31:000,  25.48774,	                                                                                                                    
00196,2020/11/03 01:57:40:000,  25.48931,	                                                                                                                    
00197,2020/12/08 01:28:15:000,  27.19668,	                                                                                                                    
00198,2020/12/09 01:28:24:000,  27.19825,	                                                                                                                    
00199,2020/12/10 01:28:33:000,  27.19981,	                                                                                                                    
00200,2020/12/11 01:28:41:000,  27.20138,	                                                                                                                    
00201,2020/12/12 01:28:49:000,  27.20295,	                                                                                                                    
00202,2020/12/13 01:28:57:000,  27.20452,	                                                                                                                    
00203,2020/12/14 01:29:05:000,  27.20609,	                                                                                                                    
00204,2020/12/15 01:29:13:000,  27.20766,	                                                                                                                    
00205,2020/12/16 01:29:21:000,  27.20923,	                                                                                                                    
00206,2020/12/17 01:29:29:000,  27.21079,	                                                                                                                    
00207,2020/12/18 01:29:37:000,  27.21236,	                                                                                                                    
00208,2020/12/19 01:29:45:000,  27.21393,	                                                                                                                    
00209,2020/12/20 01:29:53:000,  27.21550,	                                                                                                                    
00210,2020/12/21 01:30:01:000,  27.21707,	                                                                                                                    
00211,2020/12/22 01:30:09:000,  27.21864,	                                                                                                                    
00212,2020/12/23 01:30:17:000,  27.22021,	                                                                                                                    
00213,2020/12/24 01:30:24:000,  27.22178,	                                                                                                                    
00214,2020/12/25 01:30:32:000,  27.22334,	                                                                                                                    
00215,2020/12/26 01:30:40:000,  27.22492,	                                                                                                                    
00216,2020/12/27 01:30:48:000,  27.22648,	                                                                                                                    
00217,2020/12/28 01:30:56:000,  27.22805,	                                                                                                                    
00218,2020/12/29 01:31:04:000,  27.22962,	                                                                                                                    
00219,2020/12/30 01:31:11:000,  27.23119,	                                                                                                                    
