EHST0100,LM:2023/05/03 11:14:20:000,FD:16915,LD:21914,RC:05000,MC:05000,TO:01914,             
21287,2023/04/07 07:46:49:000,  35.87326,	                                                                                                                    
21288,2023/04/07 08:46:49:000,  35.87332,	                                                                                                                    
21289,2023/04/07 09:46:49:000,  35.87339,	                                                                                                                    
21290,2023/04/07 10:46:50:000,  35.87345,	                                                                                                                    
21291,2023/04/07 11:46:50:000,  35.87352,	                                                                                                                    
21292,2023/04/07 12:46:50:000,  35.87358,	                                                                                                                    
21293,2023/04/07 13:46:51:000,  35.87365,	                                                                                                                    
21294,2023/04/07 14:46:51:000,  35.87371,	                                                                                                                    
21295,2023/04/07 15:46:51:000,  35.87378,	                                                                                                                    
21296,2023/04/07 16:46:52:000,  35.87384,	                                                                                                                    
21297,2023/04/07 17:46:52:000,  35.87391,	                                                                                                                    
21298,2023/04/07 18:46:52:000,  35.87398,	                                                                                                                    
21299,2023/04/07 19:46:53:000,  35.87404,	                                                                                                                    
21300,2023/04/07 20:46:53:000,  35.87411,	                                                                                                                    
21301,2023/04/07 21:46:53:000,  35.87417,	                                                                                                                    
21302,2023/04/07 22:46:54:000,  35.87424,	                                                                                                                    
21303,2023/04/07 23:46:54:000,  35.87430,	                                                                                                                    
21304,2023/04/08 00:46:54:000,  35.87437,	                                                                                                                    
21305,2023/04/08 01:46:55:000,  35.87443,	                                                                                                                    
21306,2023/04/08 02:46:55:000,  35.87450,	                                                                                                                    
21307,2023/04/08 03:46:55:000,  35.87457,	                                                                                                                    
21308,2023/04/08 04:46:56:000,  35.87463,	                                                                                                                    
21309,2023/04/08 05:46:56:000,  35.87469,	                                                                                                                    
21310,2023/04/08 06:46:56:000,  35.87476,	                                                                                                                    
21311,2023/04/08 07:46:57:000,  35.87482,	                                                                                                                    
21312,2023/04/08 08:46:57:000,  35.87489,	                                                                                                                    
21313,2023/04/08 09:46:57:000,  35.87496,	                                                                                                                    
21314,2023/04/08 10:46:58:000,  35.87502,	                                                                                                                    
21315,2023/04/08 11:46:58:000,  35.87509,	                                                                                                                    
21316,2023/04/08 12:46:58:000,  35.87515,	                                                                                                                    
21317,2023/04/08 13:46:59:000,  35.87522,	                                                                                                                    
21318,2023/04/08 14:46:59:000,  35.87528,	                                                                                                                    
21319,2023/04/08 15:46:59:000,  35.87535,	                                                                                                                    
21320,2023/04/08 16:47:00:000,  35.87542,	                                                                                                                    
21321,2023/04/08 17:47:00:000,  35.87548,	                                                                                                                    
21322,2023/04/08 18:47:00:000,  35.87555,	                                                                                                                    
21323,2023/04/08 19:47:01:000,  35.87561,	                                                                                                                    
21324,2023/04/08 20:47:01:000,  35.87568,	                                                                                                                    
21325,2023/04/08 21:47:02:000,  35.87574,	                                                                                                                    
21326,2023/04/08 22:47:02:000,  35.87580,	                                                                                                                    
21327,2023/04/08 23:47:02:000,  35.87587,	                                                                                                                    
21328,2023/04/09 00:47:03:000,  35.87594,	                                                                                                                    
21329,2023/04/09 01:47:03:000,  35.87600,	                                                                                                                    
21330,2023/04/09 02:47:03:000,  35.87607,	                                                                                                                    
21331,2023/04/09 03:47:04:000,  35.87613,	                                                                                                                    
21332,2023/04/09 04:47:04:000,  35.87620,	                                                                                                                    
21333,2023/04/09 05:47:04:000,  35.87627,	                                                                                                                    
21334,2023/04/09 06:47:05:000,  35.87633,	                                                                                                                    
21335,2023/04/09 07:47:05:000,  35.87639,	                                                                                                                    
21336,2023/04/09 08:47:05:000,  35.87646,	                                                                                                                    
21337,2023/04/09 09:47:06:000,  35.87653,	                                                                                                                    
21338,2023/04/09 10:47:06:000,  35.87659,	                                                                                                                    
21339,2023/04/09 11:47:06:000,  35.87666,	                                                                                                                    
21340,2023/04/09 12:47:07:000,  35.87672,	                                                                                                                    
21341,2023/04/09 13:47:07:000,  35.87679,	                                                                                                                    
21342,2023/04/09 14:47:07:000,  35.87685,	                                                                                                                    
21343,2023/04/09 15:47:08:000,  35.87691,	                                                                                                                    
21344,2023/04/09 16:47:08:000,  35.87698,	                                                                                                                    
21345,2023/04/09 17:47:08:000,  35.87705,	                                                                                                                    
21346,2023/04/09 18:47:09:000,  35.87711,	                                                                                                                    
21347,2023/04/09 19:47:09:000,  35.87718,	                                                                                                                    
21348,2023/04/09 20:47:09:000,  35.87724,	                                                                                                                    
21349,2023/04/09 21:47:10:000,  35.87731,	                                                                                                                    
21350,2023/04/09 22:47:10:000,  35.87737,	                                                                                                                    
21351,2023/04/09 23:47:10:000,  35.87745,	                                                                                                                    
21352,2023/04/10 00:47:11:000,  35.87751,	                                                                                                                    
21353,2023/04/10 01:47:11:000,  35.87757,	                                                                                                                    
21354,2023/04/10 02:47:11:000,  35.87764,	                                                                                                                    
21355,2023/04/10 03:47:12:000,  35.87770,	                                                                                                                    
21356,2023/04/10 04:47:12:000,  35.87777,	                                                                                                                    
21357,2023/04/10 05:47:12:000,  35.87783,	                                                                                                                    
21358,2023/04/10 06:47:13:000,  35.87790,	                                                                                                                    
21359,2023/04/10 07:47:13:000,  35.87796,	                                                                                                                    
21360,2023/04/10 08:47:13:000,  35.87803,	                                                                                                                    
21361,2023/04/10 09:47:14:000,  35.87809,	                                                                                                                    
21362,2023/04/10 10:47:14:000,  35.87816,	                                                                                                                    
21363,2023/04/10 11:47:14:000,  35.87822,	                                                                                                                    
21364,2023/04/10 12:47:15:000,  35.87829,	                                                                                                                    
21365,2023/04/10 13:47:15:000,  35.87835,	                                                                                                                    
21366,2023/04/10 14:47:15:000,  35.87842,	                                                                                                                    
21367,2023/04/10 15:47:16:000,  35.87849,	                                                                                                                    
21368,2023/04/10 16:47:16:000,  35.87855,	                                                                                                                    
21369,2023/04/10 17:47:16:000,  35.87862,	                                                                                                                    
21370,2023/04/10 18:47:17:000,  35.87868,	                                                                                                                    
21371,2023/04/10 19:47:17:000,  35.87875,	                                                                                                                    
21372,2023/04/10 20:47:17:000,  35.87881,	                                                                                                                    
21373,2023/04/10 21:47:18:000,  35.87888,	                                                                                                                    
21374,2023/04/10 22:47:18:000,  35.87894,	                                                                                                                    
21375,2023/04/10 23:47:18:000,  35.87901,	                                                                                                                    
21376,2023/04/11 00:47:19:000,  35.87907,	                                                                                                                    
21377,2023/04/11 01:47:19:000,  35.87914,	                                                                                                                    
21378,2023/04/11 02:47:20:000,  35.87920,	                                                                                                                    
21379,2023/04/11 03:47:20:000,  35.87927,	                                                                                                                    
21380,2023/04/11 04:47:20:000,  35.87934,	                                                                                                                    
21381,2023/04/11 05:47:21:000,  35.87940,	                                                                                                                    
21382,2023/04/11 06:47:21:000,  35.87947,	                                                                                                                    
21383,2023/04/11 07:47:21:000,  35.87953,	                                                                                                                    
21384,2023/04/11 08:47:22:000,  35.87960,	                                                                                                                    
21385,2023/04/11 09:47:22:000,  35.87967,	                                                                                                                    
21386,2023/04/11 10:47:22:000,  35.87973,	                                                                                                                    
21387,2023/04/11 11:47:23:000,  35.87979,	                                                                                                                    
21388,2023/04/11 12:47:23:000,  35.87986,	                                                                                                                    
21389,2023/04/11 13:47:23:000,  35.87992,	                                                                                                                    
21390,2023/04/11 14:47:24:000,  35.87999,	                                                                                                                    
21391,2023/04/11 15:47:24:000,  35.88005,	                                                                                                                    
21392,2023/04/11 16:47:24:000,  35.88012,	                                                                                                                    
21393,2023/04/11 17:47:25:000,  35.88019,	                                                                                                                    
21394,2023/04/11 18:47:25:000,  35.88025,	                                                                                                                    
21395,2023/04/11 19:47:25:000,  35.88032,	                                                                                                                    
21396,2023/04/11 20:47:26:000,  35.88038,	                                                                                                                    
21397,2023/04/11 21:47:26:000,  35.88045,	                                                                                                                    
21398,2023/04/11 22:47:26:000,  35.88052,	                                                                                                                    
21399,2023/04/11 23:47:27:000,  35.88058,	                                                                                                                    
21400,2023/04/12 00:47:27:000,  35.88064,	                                                                                                                    
21401,2023/04/12 01:47:27:000,  35.88071,	                                                                                                                    
21402,2023/04/12 02:47:28:000,  35.88077,	                                                                                                                    
21403,2023/04/12 03:47:28:000,  35.88084,	                                                                                                                    
21404,2023/04/12 04:47:28:000,  35.88091,	                                                                                                                    
21405,2023/04/12 05:47:29:000,  35.88097,	                                                                                                                    
21406,2023/04/12 06:47:29:000,  35.88103,	                                                                                                                    
21407,2023/04/12 07:47:29:000,  35.88110,	                                                                                                                    
21408,2023/04/12 08:47:30:000,  35.88117,	                                                                                                                    
21409,2023/04/12 09:47:30:000,  35.88123,	                                                                                                                    
21410,2023/04/12 10:47:32:000,  35.88130,	                                                                                                                    
21411,2023/04/12 11:47:33:000,  35.88137,	                                                                                                                    
21412,2023/04/12 12:47:33:000,  35.88143,	                                                                                                                    
21413,2023/04/12 13:47:33:000,  35.88150,	                                                                                                                    
21414,2023/04/12 14:47:34:000,  35.88157,	                                                                                                                    
21415,2023/04/12 15:47:34:000,  35.88163,	                                                                                                                    
21416,2023/04/12 16:47:34:000,  35.88169,	                                                                                                                    
21417,2023/04/12 17:47:35:000,  35.88176,	                                                                                                                    
21418,2023/04/12 18:47:35:000,  35.88182,	                                                                                                                    
21419,2023/04/12 19:47:35:000,  35.88189,	                                                                                                                    
21420,2023/04/12 20:47:36:000,  35.88195,	                                                                                                                    
21421,2023/04/12 21:47:36:000,  35.88202,	                                                                                                                    
21422,2023/04/12 22:47:36:000,  35.88208,	                                                                                                                    
21423,2023/04/12 23:47:37:000,  35.88215,	                                                                                                                    
21424,2023/04/13 00:47:37:000,  35.88222,	                                                                                                                    
21425,2023/04/13 01:47:38:000,  35.88228,	                                                                                                                    
21426,2023/04/13 02:47:38:000,  35.88235,	                                                                                                                    
21427,2023/04/13 03:47:38:000,  35.88241,	                                                                                                                    
21428,2023/04/13 04:47:39:000,  35.88248,	                                                                                                                    
21429,2023/04/13 05:47:39:000,  35.88255,	                                                                                                                    
21430,2023/04/13 06:47:40:000,  35.88261,	                                                                                                                    
21431,2023/04/13 07:47:40:000,  35.88267,	                                                                                                                    
21432,2023/04/13 08:47:40:000,  35.88274,	                                                                                                                    
21433,2023/04/13 09:47:41:000,  35.88280,	                                                                                                                    
21434,2023/04/13 10:47:41:000,  35.88287,	                                                                                                                    
21435,2023/04/13 11:47:41:000,  35.88293,	                                                                                                                    
21436,2023/04/13 12:45:34:000,  35.88302,	                                                                                                                    
21437,2023/04/13 13:45:34:000,  35.88309,	                                                                                                                    
21438,2023/04/13 14:45:35:000,  35.88316,	                                                                                                                    
21439,2023/04/13 15:45:35:000,  35.88322,	                                                                                                                    
21440,2023/04/13 16:45:35:000,  35.88329,	                                                                                                                    
21441,2023/04/13 17:45:35:000,  35.88335,	                                                                                                                    
21442,2023/04/13 18:45:36:000,  35.88342,	                                                                                                                    
21443,2023/04/13 19:45:36:000,  35.88348,	                                                                                                                    
21444,2023/04/13 20:45:36:000,  35.88355,	                                                                                                                    
21445,2023/04/13 21:45:37:000,  35.88361,	                                                                                                                    
21446,2023/04/13 22:45:37:000,  35.88368,	                                                                                                                    
21447,2023/04/13 23:45:37:000,  35.88374,	                                                                                                                    
21448,2023/04/14 00:45:38:000,  35.88381,	                                                                                                                    
21449,2023/04/14 01:45:38:000,  35.88388,	                                                                                                                    
21450,2023/04/14 02:45:38:000,  35.88394,	                                                                                                                    
21451,2023/04/14 03:45:39:000,  35.88401,	                                                                                                                    
21452,2023/04/14 04:45:39:000,  35.88407,	                                                                                                                    
21453,2023/04/14 05:45:39:000,  35.88414,	                                                                                                                    
21454,2023/04/14 06:45:40:000,  35.88420,	                                                                                                                    
21455,2023/04/14 07:45:40:000,  35.88427,	                                                                                                                    
21456,2023/04/14 08:45:42:000,  35.88433,	                                                                                                                    
21457,2023/04/14 09:45:42:000,  35.88440,	                                                                                                                    
21458,2023/04/14 10:45:42:000,  35.88446,	                                                                                                                    
21459,2023/04/14 11:45:43:000,  35.88453,	                                                                                                                    
21460,2023/04/14 12:45:43:000,  35.88459,	                                                                                                                    
21461,2023/04/14 13:45:43:000,  35.88466,	                                                                                                                    
21462,2023/04/14 14:45:43:000,  35.88472,	                                                                                                                    
21463,2023/04/14 15:45:44:000,  35.88479,	                                                                                                                    
21464,2023/04/14 16:45:44:000,  35.88485,	                                                                                                                    
21465,2023/04/14 17:45:44:000,  35.88492,	                                                                                                                    
21466,2023/04/14 18:45:45:000,  35.88499,	                                                                                                                    
21467,2023/04/14 19:45:45:000,  35.88505,	                                                                                                                    
21468,2023/04/14 20:45:45:000,  35.88512,	                                                                                                                    
21469,2023/04/14 21:45:46:000,  35.88518,	                                                                                                                    
21470,2023/04/14 22:45:46:000,  35.88525,	                                                                                                                    
21471,2023/04/14 23:45:47:000,  35.88531,	                                                                                                                    
21472,2023/04/15 00:45:47:000,  35.88538,	                                                                                                                    
21473,2023/04/15 01:45:47:000,  35.88544,	                                                                                                                    
21474,2023/04/15 02:45:48:000,  35.88551,	                                                                                                                    
21475,2023/04/15 03:45:48:000,  35.88557,	                                                                                                                    
21476,2023/04/15 04:45:48:000,  35.88564,	                                                                                                                    
21477,2023/04/15 05:45:49:000,  35.88570,	                                                                                                                    
21478,2023/04/15 06:45:49:000,  35.88577,	                                                                                                                    
21479,2023/04/15 07:45:49:000,  35.88583,	                                                                                                                    
21480,2023/04/15 08:45:50:000,  35.88590,	                                                                                                                    
21481,2023/04/15 09:45:50:000,  35.88597,	                                                                                                                    
21482,2023/04/15 10:45:50:000,  35.88603,	                                                                                                                    
21483,2023/04/15 11:45:51:000,  35.88610,	                                                                                                                    
21484,2023/04/15 12:45:51:000,  35.88616,	                                                                                                                    
21485,2023/04/15 13:45:46:000,  35.88622,	                                                                                                                    
21486,2023/04/15 14:45:47:000,  35.88629,	                                                                                                                    
21487,2023/04/15 15:45:47:000,  35.88635,	                                                                                                                    
21488,2023/04/15 16:45:48:000,  35.88643,	                                                                                                                    
21489,2023/04/15 17:45:48:000,  35.88649,	                                                                                                                    
21490,2023/04/15 18:45:48:000,  35.88655,	                                                                                                                    
21491,2023/04/15 19:45:49:000,  35.88662,	                                                                                                                    
21492,2023/04/15 20:45:49:000,  35.88668,	                                                                                                                    
21493,2023/04/15 21:45:49:000,  35.88675,	                                                                                                                    
21494,2023/04/15 22:45:50:000,  35.88681,	                                                                                                                    
21495,2023/04/15 23:45:50:000,  35.88688,	                                                                                                                    
21496,2023/04/16 00:45:50:000,  35.88694,	                                                                                                                    
21497,2023/04/16 01:45:51:000,  35.88701,	                                                                                                                    
21498,2023/04/16 02:45:51:000,  35.88707,	                                                                                                                    
21499,2023/04/16 03:45:51:000,  35.88714,	                                                                                                                    
21500,2023/04/16 04:45:52:000,  35.88721,	                                                                                                                    
21501,2023/04/16 05:45:52:000,  35.88727,	                                                                                                                    
21502,2023/04/16 06:45:52:000,  35.88734,	                                                                                                                    
21503,2023/04/16 07:45:53:000,  35.88740,	                                                                                                                    
21504,2023/04/16 08:45:53:000,  35.88747,	                                                                                                                    
21505,2023/04/16 09:45:53:000,  35.88753,	                                                                                                                    
21506,2023/04/16 10:45:54:000,  35.88760,	                                                                                                                    
21507,2023/04/16 11:45:54:000,  35.88766,	                                                                                                                    
21508,2023/04/16 12:45:54:000,  35.88773,	                                                                                                                    
21509,2023/04/16 13:45:55:000,  35.88780,	                                                                                                                    
21510,2023/04/16 14:45:55:000,  35.88786,	                                                                                                                    
21511,2023/04/16 15:45:55:000,  35.88792,	                                                                                                                    
21512,2023/04/16 16:45:56:000,  35.88799,	                                                                                                                    
21513,2023/04/16 17:45:56:000,  35.88805,	                                                                                                                    
21514,2023/04/16 18:45:57:000,  35.88813,	                                                                                                                    
21515,2023/04/16 19:45:57:000,  35.88819,	                                                                                                                    
21516,2023/04/16 20:45:57:000,  35.88825,	                                                                                                                    
21517,2023/04/16 21:45:58:000,  35.88832,	                                                                                                                    
21518,2023/04/16 22:45:58:000,  35.88838,	                                                                                                                    
21519,2023/04/16 23:45:58:000,  35.88845,	                                                                                                                    
21520,2023/04/17 00:45:59:000,  35.88852,	                                                                                                                    
21521,2023/04/17 01:45:59:000,  35.88858,	                                                                                                                    
21522,2023/04/17 02:45:59:000,  35.88865,	                                                                                                                    
21523,2023/04/17 03:45:59:000,  35.88871,	                                                                                                                    
21524,2023/04/17 04:46:00:000,  35.88877,	                                                                                                                    
21525,2023/04/17 05:46:00:000,  35.88884,	                                                                                                                    
21526,2023/04/17 06:46:00:000,  35.88890,	                                                                                                                    
21527,2023/04/17 07:46:01:000,  35.88898,	                                                                                                                    
21528,2023/04/17 08:46:01:000,  35.88903,	                                                                                                                    
21529,2023/04/17 09:46:01:000,  35.88910,	                                                                                                                    
21530,2023/04/17 10:46:02:000,  35.88917,	                                                                                                                    
21531,2023/04/17 11:46:02:000,  35.88923,	                                                                                                                    
21532,2023/04/17 12:46:02:000,  35.88929,	                                                                                                                    
21533,2023/04/17 13:46:03:000,  35.88937,	                                                                                                                    
21534,2023/04/17 14:46:03:000,  35.88942,	                                                                                                                    
21535,2023/04/17 15:46:03:000,  35.88950,	                                                                                                                    
21536,2023/04/17 16:46:04:000,  35.88956,	                                                                                                                    
21537,2023/04/17 17:46:04:000,  35.88962,	                                                                                                                    
21538,2023/04/17 18:46:04:000,  35.88969,	                                                                                                                    
21539,2023/04/17 19:46:04:000,  35.88975,	                                                                                                                    
21540,2023/04/17 20:46:05:000,  35.88983,	                                                                                                                    
21541,2023/04/17 21:46:05:000,  35.88988,	                                                                                                                    
21542,2023/04/17 22:46:05:000,  35.88995,	                                                                                                                    
21543,2023/04/17 23:46:06:000,  35.89002,	                                                                                                                    
21544,2023/04/18 00:46:06:000,  35.89008,	                                                                                                                    
21545,2023/04/18 01:46:06:000,  35.89015,	                                                                                                                    
21546,2023/04/18 02:46:07:000,  35.89022,	                                                                                                                    
21547,2023/04/18 03:46:07:000,  35.89027,	                                                                                                                    
21548,2023/04/18 04:46:07:000,  35.89034,	                                                                                                                    
21549,2023/04/18 05:46:08:000,  35.89041,	                                                                                                                    
21550,2023/04/18 06:46:08:000,  35.89047,	                                                                                                                    
21551,2023/04/18 07:46:08:000,  35.89054,	                                                                                                                    
21552,2023/04/18 08:46:09:000,  35.89061,	                                                                                                                    
21553,2023/04/18 09:46:09:000,  35.89067,	                                                                                                                    
21554,2023/04/18 10:46:06:000,  35.89074,	                                                                                                                    
21555,2023/04/18 11:46:06:000,  35.89080,	                                                                                                                    
21556,2023/04/18 12:46:12:000,  35.89087,	                                                                                                                    
21557,2023/04/18 13:46:13:000,  35.89093,	                                                                                                                    
21558,2023/04/18 14:46:13:000,  35.89100,	                                                                                                                    
21559,2023/04/18 15:46:13:000,  35.89106,	                                                                                                                    
21560,2023/04/18 16:46:14:000,  35.89113,	                                                                                                                    
21561,2023/04/18 17:46:14:000,  35.89120,	                                                                                                                    
21562,2023/04/18 18:46:14:000,  35.89126,	                                                                                                                    
21563,2023/04/18 19:46:15:000,  35.89132,	                                                                                                                    
21564,2023/04/18 20:46:15:000,  35.89139,	                                                                                                                    
21565,2023/04/18 21:46:15:000,  35.89146,	                                                                                                                    
21566,2023/04/18 22:46:15:000,  35.89153,	                                                                                                                    
21567,2023/04/18 23:46:16:000,  35.89159,	                                                                                                                    
21568,2023/04/19 00:46:16:000,  35.89165,	                                                                                                                    
21569,2023/04/19 01:46:17:000,  35.89172,	                                                                                                                    
21570,2023/04/19 02:46:17:000,  35.89178,	                                                                                                                    
